sample_index,class0_sum,class1_sum,class2_sum,class3_sum,class4_sum,class5_sum,class6_sum,class7_sum,class8_sum,class9_sum,predicted_label
5175,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5176,-20,-20,-20,-20,-20,-20,-20,-15,-20,20,9
5177,-20,-20,-9,-20,4,-20,-18,-20,-20,-20,4
5178,-19,-20,-20,-17,-20,-5,-20,3,-20,-10,7
5179,-18,-10,-11,6,-15,-18,-14,-12,-19,-17,3
5180,-20,-20,-20,-20,-20,20,-19,-19,-20,-20,5
5181,-20,-20,-16,-20,0,-19,-14,-17,-20,-20,4
5182,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
5183,-20,-20,-8,-20,6,-20,-20,-20,-20,-20,4
5184,-20,-20,8,-20,-12,-20,-6,-13,-20,-20,2
5185,-20,17,-20,-20,-20,-20,-20,-20,-20,-20,1
5186,19,-20,-19,-17,-17,-13,4,-11,-19,-12,0
5187,-20,-20,-7,-20,-6,-20,-14,-20,-20,-20,4
5188,-20,-20,-13,-20,-3,-20,-8,-20,-20,-20,4
5189,-12,-11,-16,7,-20,-20,-13,-19,-20,-20,3
5190,-20,-20,-20,-20,-20,-20,-17,19,-20,-20,7
5191,-14,-20,-7,-6,-5,-13,-2,-18,20,-10,8
5192,-20,-20,-20,-19,-1,-20,-20,-20,-20,-20,4
5193,-20,-20,-20,-17,-19,12,-20,-16,-20,-18,5
5194,-20,-19,-15,-19,-20,19,-20,-17,-20,-9,5
5195,-20,-20,-20,-20,-20,-16,-20,-20,-20,17,9
5196,20,-20,-16,-20,-20,-18,-18,-20,-20,-20,0
5197,-18,-18,-2,-9,1,-16,5,-18,1,-12,6
5198,-20,-20,-20,15,-20,-20,-20,-20,-20,-20,3
5199,-20,-20,-11,-20,8,-20,-14,-20,-20,-20,4
5200,-20,-20,-20,-20,-20,20,-18,-18,-20,-20,5
5201,-20,-19,-20,-20,-20,15,-20,-14,-20,-20,5
5202,-20,-20,-20,-20,-20,10,-20,-16,-20,-7,5
5203,-18,-20,-20,-20,-20,-20,-20,20,-20,-20,7
5204,-14,-15,0,-13,-12,-8,3,-12,-7,-9,6
5205,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5206,-16,-10,-20,10,-20,-20,-20,-20,-20,-20,3
5207,-20,-20,-20,6,-20,-20,-20,-20,-20,-20,3
5208,-20,-20,-20,-20,-20,-20,-19,20,-20,-20,7
5209,15,-20,-20,-18,-20,-20,-17,-20,-20,-20,0
5210,-19,-20,-20,-19,-20,-1,-20,-9,-20,-20,5
5211,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
5212,0,-20,-20,-17,-16,-20,3,-20,-20,-20,6
5213,-20,-16,-20,-20,-18,-18,-14,-17,20,-17,8
5214,-16,-20,-20,20,-20,-20,-17,-20,-20,-18,3
5215,-20,-20,-20,-20,-20,20,-20,-18,-20,-20,5
5216,-20,-20,-20,-15,-20,20,-20,-18,-20,-13,5
5217,-20,-20,-20,-20,-17,-20,-19,-20,20,-20,8
5218,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5219,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
5220,-20,-20,-20,-20,8,-20,-14,-20,-20,-20,4
5221,20,-8,3,6,16,-7,16,5,-13,-3,0
5222,-20,-20,-11,-20,1,-20,-15,-20,-20,-20,4
5223,-19,-19,-1,-18,-14,-20,-11,-16,-4,-19,2
5224,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5225,-20,-20,-15,-20,-15,-20,14,-17,-20,-20,6
5226,3,-20,-20,-10,-20,-20,-14,-20,-20,-19,0
5227,-14,20,-20,-17,-20,-20,-20,-20,-20,-20,1
5228,-17,-20,11,-20,-19,-20,-12,-20,-20,-20,2
5229,-20,-19,-20,-20,-20,-7,-20,-20,-19,6,9
5230,13,-20,-19,-6,-20,-20,-9,-20,-20,-17,0
5231,-20,-20,-13,-19,-11,-20,-8,-20,3,-20,8
5232,-20,20,-19,-20,-20,-20,-20,-19,-20,-20,1
5233,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5234,-20,-20,-20,-20,-20,-20,-16,18,-20,-20,7
5235,-11,-10,-16,-8,-11,-3,0,-9,11,-17,8
5236,-20,-20,-7,-20,-13,-20,-14,-20,-20,-20,2
5237,-15,-20,-18,-18,-20,20,-8,-7,-20,-20,5
5238,-20,-20,-20,-19,-20,-20,-20,-17,-20,20,9
5239,17,-20,-18,-17,-20,-20,-14,-20,-20,-20,0
5240,-17,-20,-16,-11,-9,-16,-16,-15,20,-20,8
5241,-2,-20,-20,5,-20,-20,-20,-20,-20,-20,3
5242,-20,-20,-15,-20,0,-20,-3,-20,-20,-20,4
5243,-20,-20,-13,-20,8,-20,-20,-20,-20,-20,4
5244,-20,-20,1,-20,-2,-20,-15,-20,-20,-20,2
5245,-20,-20,-20,-20,-20,-18,-19,19,-20,-20,7
5246,20,-20,-20,-20,-20,-20,-16,-20,-20,-20,0
5247,-20,-16,-20,-20,-20,-8,-20,2,-20,-16,7
5248,0,-20,-20,3,-20,-20,-20,-20,-20,-20,3
5249,-8,-15,-20,2,-20,-20,-18,-9,-10,-20,3
5250,-20,-20,17,-20,-18,-20,-19,-20,-20,-20,2
5251,-20,-4,-13,0,-10,-19,-20,-18,-20,-17,3
5252,-20,-20,-20,-20,-20,-20,-18,20,-20,-20,7
5253,-20,20,-20,-17,-20,-20,-20,-20,-20,-20,1
5254,-20,-20,-8,-20,-4,-20,-1,-18,-17,-20,6
5255,-20,-20,13,-20,-15,-20,-19,-20,-20,-20,2
5256,-20,-18,-20,20,-20,-20,-20,-20,-20,-18,3
5257,-14,-17,-20,-2,-13,-20,-16,-20,-11,-20,3
5258,11,-20,-20,-17,-20,-20,-9,-20,-20,-20,0
5259,9,-20,-20,-20,-20,-20,-9,-20,-20,-20,0
5260,-15,-12,-5,-20,-19,-13,-1,-18,-17,-18,6
5261,-18,-20,-20,-14,-5,-20,-4,-20,-20,-20,6
5262,-17,-20,-10,-18,-8,-20,-12,-13,20,-20,8
5263,-20,-20,-20,-20,-20,-16,-20,20,-20,-20,7
5264,16,-20,-20,-19,-20,-20,-17,-20,-20,-20,0
5265,-4,-13,-20,13,-20,-11,-6,-14,-20,-15,3
5266,-9,-17,-5,-15,-9,-12,-2,-10,-14,-16,6
5267,-20,-20,-16,-5,-5,-20,-9,-20,-20,-20,3
5268,-20,-20,-20,-20,-20,-14,-20,4,-20,-13,7
5269,-20,-14,-20,13,-20,-20,-20,-20,-20,-19,3
5270,-13,-15,-20,0,-20,-20,-20,-17,-20,-20,3
5271,-20,-20,-20,-20,-6,-20,8,-20,-20,-20,6
5272,1,-20,-16,-20,-20,-20,-8,-12,-20,-20,0
5273,-20,-20,19,-20,-19,-20,-19,-20,-20,-20,2
5274,-20,-20,-18,-20,10,-20,-16,-20,-20,-20,4
5275,-20,-20,-17,-20,10,-20,-18,-20,-20,-20,4
5276,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5277,-20,-14,-14,-17,-20,-15,-20,-13,16,-20,8
5278,-7,11,-15,-9,-6,-17,-11,-16,-20,-17,1
5279,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
5280,-18,20,-20,-9,-20,-20,-20,-20,-20,-19,1
5281,-20,-20,5,-20,-18,-20,-20,-20,-20,-20,2
5282,-20,-20,1,-19,-8,-16,-4,-12,-18,-20,2
5283,-20,-20,-15,-20,11,-20,-14,-20,-20,-20,4
5284,-20,-16,-2,-20,-16,-20,-11,-14,-16,-20,2
5285,-14,-20,-20,-13,-20,-2,-20,-12,-19,-5,5
5286,-19,-20,-20,15,-20,-20,-20,-20,-20,-20,3
5287,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
5288,-20,-19,-20,-16,-19,20,-14,-20,-20,-20,5
5289,-20,-20,-20,20,-20,-20,-19,-19,-20,-19,3
5290,-20,-16,-20,-20,-20,13,-20,-18,-20,-9,5
5291,-20,-19,-20,-20,-20,-18,-9,-11,20,-18,8
5292,-18,-20,-20,20,-20,-20,-20,-17,-20,-20,3
5293,-20,-20,-20,-20,-20,-20,-20,-7,-20,20,9
5294,-20,-20,-20,-20,-20,-17,-20,20,-20,-19,7
5295,-18,-19,-13,13,-14,-17,-16,-20,-20,-15,3
5296,20,-20,-19,-18,-20,-20,-20,-20,-20,-20,0
5297,-4,-20,-20,3,-18,-19,-13,-17,-20,-20,3
5298,-17,20,-18,-20,-20,-19,-20,-20,-20,-20,1
5299,8,-20,-20,-20,-20,-20,-10,-20,-20,-20,0
5300,-18,20,-20,-19,-20,-19,-20,-20,-20,-20,1
5301,3,-20,-15,-15,-20,-20,-3,-20,-20,-16,0
5302,-20,-20,-20,-15,-20,-20,-20,19,-20,-16,7
5303,-20,-20,-20,-20,-20,-20,-19,20,-20,-20,7
5304,-20,-20,-15,-20,-14,-20,-5,-20,-20,-18,6
5305,-20,-20,-20,-20,-20,-20,-20,-20,20,-20,8
5306,-20,-20,-20,-20,-20,-20,-20,-18,-20,20,9
5307,-6,-12,-11,-12,-15,-19,3,-15,-20,-20,6
5308,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5309,-20,-20,-20,-19,-20,20,-13,-20,-20,-20,5
5310,-12,-20,-15,-19,-2,-20,-20,-20,-20,-20,4
5311,-20,-20,-20,-19,-20,-20,-20,-13,-20,20,9
5312,-20,-20,-11,-19,0,-20,-19,-20,-20,-20,4
5313,-20,-19,-20,-18,-20,-3,-18,1,-20,-20,7
5314,-20,-20,-20,-14,-20,-14,-20,-16,-20,20,9
5315,-20,-20,-20,-20,-20,-16,-20,-11,-20,14,9
5316,-20,-20,-20,-20,-20,-6,-20,-15,-20,-1,9
5317,-2,-20,-19,-6,-19,-20,-17,-20,-20,-20,0
5318,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5319,20,-20,-11,-16,-10,-10,-8,-13,-17,-12,0
5320,-20,-20,-20,-20,-20,-20,-20,-20,-19,20,9
5321,-20,-17,-20,-20,-20,-13,-20,-20,-20,20,9
5322,-20,-20,-20,-20,-20,20,-19,-13,-20,-14,5
5323,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5324,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
5325,-20,-20,4,-20,-20,-20,-13,-20,-20,-20,2
5326,-20,-20,-20,-20,-20,-10,-20,-20,-20,7,9
5327,-20,-13,-20,19,-20,-20,-20,-20,-20,-20,3
5328,-18,-20,-20,-20,-20,18,-20,-12,-20,-16,5
5329,-20,-20,-20,-20,-12,-20,11,-20,-20,-20,6
5330,-20,-20,-18,-20,-10,-20,-18,-20,20,-20,8
5331,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
5332,-20,-20,-20,-17,-20,5,-17,5,-20,-20,5
5333,-20,-17,-17,7,-10,-20,-16,-20,-20,-16,3
5334,-15,-20,-16,10,-20,-20,-20,-20,-20,-20,3
5335,-20,-16,-20,-13,-16,-20,-14,-20,20,-11,8
5336,-18,-20,-3,-20,-8,-20,-12,-20,-20,-20,2
5337,-20,-20,-20,-20,-20,-20,-19,20,-20,-20,7
5338,-4,-17,12,1,10,-8,5,-6,-4,-14,2
5339,-20,-20,-16,-20,-17,-20,-17,-17,20,-20,8
5340,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
5341,-12,-17,-13,-20,-14,-14,-2,-20,7,-18,8
5342,-20,-20,-20,-20,-15,-20,-20,-20,20,-20,8
5343,-17,-20,-11,-12,-2,-20,-9,-20,-20,-20,4
5344,-20,-18,-20,-20,-19,11,-20,-15,-20,-6,5
5345,-5,-16,-17,-14,-14,-17,-6,-19,-3,-17,8
5346,-20,-20,-12,-20,5,-20,-17,-20,-20,-20,4
5347,-20,-20,-20,-20,-20,20,-18,-20,-20,-14,5
5348,-20,-20,-20,-17,-20,-16,-20,-20,-20,17,9
5349,-2,-15,-17,-7,-11,-20,-4,-13,-14,-14,0
5350,16,-20,-17,-19,-20,-20,-18,-20,-20,-20,0
5351,-20,-18,-20,-20,-20,20,-17,-20,-20,-20,5
5352,-20,-20,-19,4,-4,-20,-18,-19,-20,-20,3
5353,-20,-20,-20,-20,-20,-15,-20,6,-20,-16,7
5354,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
5355,-20,-20,-18,-20,3,-20,-9,-20,-20,-20,4
5356,-20,-20,-12,-20,8,-20,-13,-20,-20,-20,4
5357,-16,-19,-20,-11,-17,-7,-13,6,-20,-7,7
5358,-20,-20,-12,-20,-3,-20,-3,-19,-20,-20,4
5359,-20,-17,-17,-20,-17,20,-15,-13,-19,-18,5
5360,-20,-20,-20,-20,-20,-20,-20,-19,20,-20,8
5361,1,-12,-18,11,-17,-16,-9,-7,-20,-15,3
5362,-20,-20,-20,-20,-20,-14,-20,13,-20,-20,7
5363,-20,-20,4,-20,-14,-20,-16,-20,-20,-20,2
5364,-20,-20,-20,-20,-20,-16,-18,19,-20,-20,7
5365,-20,-17,-20,16,-20,-19,-20,-18,-20,-20,3
5366,-20,-20,-20,-20,-20,-20,-20,-18,20,-20,8
5367,-8,-14,-10,-15,-10,-18,-3,-15,13,-15,8
5368,-12,-20,-20,-10,-20,-20,-20,-20,20,-20,8
5369,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
5370,-1,-7,-9,-3,-5,-11,1,-2,18,-10,8
5371,-20,-20,-20,-20,-14,-19,10,-18,-20,-19,6
5372,14,-20,-20,-20,-20,-20,-11,-20,-20,-20,0
5373,-20,-20,-20,-20,-20,6,-19,-14,-20,-15,5
5374,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
5375,-20,-20,-20,-19,-20,-12,-20,-18,-20,10,9
5376,-20,-20,-20,-20,-20,-20,-18,-19,20,-20,8
5377,-18,-20,-20,-20,-20,20,-17,-19,-20,-20,5
5378,-20,-20,-17,-20,-7,-20,-8,-19,-20,-20,4
5379,10,-19,-20,-18,-20,-11,-9,-20,-20,-19,0
5380,-20,-20,-17,-20,-5,-20,10,-20,-20,-20,6
5381,-20,-20,6,-20,-20,-20,-4,-20,-20,-20,2
5382,-13,-18,-20,-11,-10,-20,-18,-20,-20,-20,4
5383,-20,-20,10,-20,-14,-20,-9,-20,-20,-20,2
5384,-6,-20,-20,0,-20,-17,-20,-16,15,-20,8
5385,-20,-20,-20,-20,-20,-20,-20,-17,-20,20,9
5386,-20,-20,-20,-20,-20,-17,-20,-14,-20,14,9
5387,-20,20,-19,-18,-20,-20,-20,-20,-20,-20,1
5388,-20,-19,-20,-20,-20,-19,-20,-17,-20,16,9
5389,-20,-20,-20,-20,-20,20,-18,-12,-20,-20,5
5390,-20,-20,-17,-18,-18,-20,-18,-20,20,-20,8
5391,-20,-20,-18,-20,12,-20,-20,-20,-20,-20,4
5392,-20,-20,-8,-20,0,-20,-10,-20,-20,-20,4
5393,-20,-20,-14,-20,-6,-20,-6,-16,-5,-20,8
5394,-20,-20,-20,-20,10,-20,-12,-20,-20,-20,4
5395,-14,-13,5,-11,-6,-11,-4,-9,-1,-14,2
5396,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
5397,-20,-20,10,-20,-16,-20,-19,-18,-20,-20,2
5398,-20,-16,-15,-19,-16,-20,-12,-19,20,-19,8
5399,-20,-6,-20,3,-20,-20,-18,-20,-20,-19,3
5400,14,-20,-20,-20,-20,-20,-16,-20,-20,-20,0
5401,-20,-20,-20,-20,-20,-19,-20,20,-20,-20,7
5402,-20,-17,-20,-18,-18,-16,-16,-18,20,-17,8
5403,-20,-20,-18,-20,-20,-16,-18,-7,14,-20,8
5404,-20,-20,-20,5,-15,-20,-20,-20,-20,-20,3
5405,-20,-20,-20,-20,-20,-20,-20,-20,-20,18,9
5406,-20,-20,-20,-20,-20,-16,-20,-14,-20,14,9
5407,-17,-20,-20,-18,-20,20,-19,-15,-20,-20,5
5408,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
5409,-19,-20,6,-20,-20,-15,-20,-16,-13,-20,2
5410,-20,-20,-20,-20,-11,-20,11,-20,-20,-20,6
5411,-20,-20,-20,-20,-20,-19,-20,-15,-20,20,9
5412,-20,-20,-20,-20,-20,-20,-20,20,-20,-19,7
5413,-13,-16,-19,-13,-15,10,-15,-16,-20,-18,5
5414,-20,-20,-20,-20,-20,-13,-20,1,-20,-18,7
5415,-20,-20,4,-20,-8,-20,-20,-20,-20,-20,2
5416,-20,-20,-20,-20,-20,-15,-20,-17,-20,-8,9
5417,-18,-20,-20,-19,-20,-12,-20,-10,-20,18,9
5418,-14,-20,7,-10,-11,-20,-6,-15,-17,-20,2
5419,-20,-20,-20,19,-20,-20,-20,-20,-20,-20,3
5420,-20,-20,-20,-20,-20,-20,-20,-4,-20,14,9
5421,-20,-20,-20,-20,-20,20,-20,-19,-20,-19,5
5422,-20,-16,-20,17,-20,-20,-20,-20,-20,-20,3
5423,-20,-20,-20,-20,-20,15,-20,-16,-20,-20,5
5424,-20,-20,-18,7,-13,-20,-14,-20,-20,-20,3
5425,-20,20,-19,-20,-20,-20,-20,-20,-20,-20,1
5426,-20,-20,9,-20,-2,-20,-20,-17,-20,-20,2
5427,-20,-20,-20,-20,-20,-18,-20,-11,-19,20,9
5428,-20,19,-20,-19,-20,-20,-20,-20,-20,-20,1
5429,-20,-20,-4,-20,-9,-20,-11,-20,-20,-20,2
5430,-20,-17,-20,-14,-13,-20,-15,-19,20,-18,8
5431,-20,-20,-20,-20,-20,20,-20,-20,-20,-18,5
5432,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5433,-20,-20,-20,-17,-19,-19,-14,15,-20,-20,7
5434,-20,-20,-20,-20,-20,-14,-19,-16,-20,16,9
5435,-6,-14,-12,-13,-14,-16,-1,-18,-8,-16,6
5436,-20,-20,-20,16,-20,-20,-20,-20,-20,-20,3
5437,-19,-20,-20,9,-20,-20,-20,-17,-18,-20,3
5438,-1,-17,-13,-10,-10,-20,5,-20,-20,-20,6
5439,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
5440,-2,-20,-20,-10,-19,-20,-20,-20,-20,-20,0
5441,-20,-20,1,-20,-4,-20,-20,-20,-20,-20,2
5442,-2,-20,-19,-3,-19,-20,-16,-20,-20,-20,0
5443,20,-20,-20,-20,-20,-20,-19,-19,-20,-19,0
5444,19,-20,-20,-20,-20,-20,-16,-20,-20,-20,0
5445,-20,-20,12,-20,-20,-20,-20,-20,-20,-20,2
5446,-20,-20,-20,-20,-20,-16,-20,-20,-20,20,9
5447,-20,-20,-20,-20,-20,-14,-20,20,-20,-20,7
5448,-19,18,-20,-13,-20,-20,-20,-20,-20,-20,1
5449,-20,-20,-20,-20,-20,-19,-20,-19,-20,20,9
5450,-15,-20,-6,-16,-14,-20,1,-18,0,-17,6
5451,-20,-20,-20,-20,-20,7,-20,-18,-20,-6,5
5452,-20,-20,-1,-20,-13,-20,-12,-12,-9,-20,2
5453,-20,-19,-20,-20,-20,-19,-11,-20,20,-18,8
5454,-20,-20,-20,-20,-20,12,-20,-16,-20,-20,5
5455,-20,-20,-20,-20,-20,-8,-20,-20,-20,-1,9
5456,-20,-17,-20,-20,-20,-1,-20,-2,-20,-14,5
5457,-20,-20,10,-20,-20,-20,-15,-20,-20,-20,2
5458,-20,-20,-15,-20,-4,-20,-12,-20,-17,-20,4
5459,-8,-9,-6,-20,-20,-10,-7,-15,-15,-14,2
5460,-20,-20,-20,-20,-20,18,-20,-17,-20,-15,5
5461,-18,-20,5,-20,0,-20,-19,-20,-20,-20,2
5462,-20,-20,16,-19,-16,-20,-20,-18,-20,-20,2
5463,-15,-19,-20,-9,-18,5,-14,-19,-20,-9,5
5464,-20,-20,-9,-20,1,-20,-20,-20,-20,-20,4
5465,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
5466,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
5467,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5468,-8,-20,-8,-20,-20,-20,-3,-19,-14,-17,6
5469,-11,-17,-20,-8,-19,-20,-5,-20,-20,-20,6
5470,-20,-20,-6,-19,5,-20,-7,-20,-20,-20,4
5471,-19,-13,-11,-13,-10,-19,-16,-15,-11,-18,4
5472,-17,-20,-20,-20,-20,14,-20,-20,-20,-20,5
5473,-16,-18,3,-10,-3,-19,-5,-16,-20,-19,2
5474,-16,-20,4,-17,3,-20,-15,-20,-20,-20,2
5475,-8,-17,-6,-11,-8,-8,5,-11,-12,-13,6
5476,-20,-20,-20,-20,-20,-10,-20,2,-20,-11,7
5477,-17,-20,-20,-15,-20,11,-17,-13,-18,-20,5
5478,-20,-20,-20,-20,-20,20,-20,-4,-20,-20,5
5479,-20,20,-20,-19,-20,-20,-20,-20,-20,-20,1
5480,-20,-20,-20,-20,-20,10,-20,-9,-20,-20,5
5481,-19,-20,9,-20,-1,-20,-20,-20,-20,-20,2
5482,-14,-20,-18,-15,-4,-20,-8,-17,-20,-20,4
5483,-20,-20,-20,-16,-7,-20,-15,-20,-20,-20,4
5484,-20,-20,-5,-20,5,-20,-16,-20,-20,-20,4
5485,-20,-20,-20,-20,8,-20,-20,-19,-19,-20,4
5486,-16,20,-20,-18,-20,-20,-20,-20,-20,-20,1
5487,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
5488,4,-20,-16,-10,-18,-15,-1,-14,-14,-20,0
5489,-20,-20,-20,-19,-20,-20,-18,14,-20,-20,7
5490,-17,-16,12,-19,-15,-20,-11,-15,-20,-20,2
5491,-19,-20,-20,-20,-20,-20,-17,20,-20,-20,7
5492,-20,-20,-8,-1,5,-20,-20,-20,-20,-20,4
5493,-20,-18,6,-20,-17,-15,-20,-16,-20,-20,2
5494,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
5495,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
5496,-20,-20,-17,-20,9,-20,-12,-18,-20,-20,4
5497,-20,-20,-4,-19,-6,-20,-20,-20,-20,-20,2
5498,0,-18,-20,-6,-20,-20,-6,-16,-20,-20,0
5499,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5500,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
5501,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5502,-20,-20,-17,-20,10,-20,-12,-20,-20,-20,4
5503,-20,-19,-20,-17,-20,-20,-14,19,-20,-20,7
5504,1,-20,-20,-20,-20,-20,-12,-20,-20,-20,0
5505,-7,12,-20,-12,-20,-20,-20,-20,-20,-20,1
5506,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
5507,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
5508,20,-20,-20,-20,-20,-20,-19,-20,-20,-20,0
5509,-20,-20,-9,20,-15,-20,-13,-20,-20,-20,3
5510,-13,-11,-15,-15,-10,-14,-13,-6,7,-20,8
5511,-4,-9,1,-10,-2,-15,7,-14,-20,-16,6
5512,-12,-17,5,-5,-5,-11,0,-7,0,-4,2
5513,20,-20,-19,-20,-20,-20,-20,-20,-20,-20,0
5514,-20,-20,-16,-20,17,-20,-20,-20,-20,-20,4
5515,-20,20,-20,-18,-20,-20,-20,-20,-20,-19,1
5516,-18,-20,-20,-18,-20,-20,-12,20,-20,-20,7
5517,-20,-20,-20,-20,-20,-18,-20,-13,-20,-1,9
5518,2,-20,-18,-20,-20,-20,-12,-20,-20,-20,0
5519,-20,-20,8,-20,-9,-20,-20,-19,-20,-20,2
5520,-20,-20,-19,-20,-20,-7,-20,-13,-20,14,9
5521,-20,-20,15,-20,-18,-20,-15,-20,-20,-20,2
5522,3,-20,-20,-7,-20,-20,-9,-20,-20,-20,0
5523,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
5524,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5525,-20,-20,-20,-20,-20,-19,-20,-7,-20,1,9
5526,-20,-20,-20,-18,-20,15,-18,-15,-20,-20,5
5527,-20,-20,13,-20,-20,-20,-15,-20,-20,-20,2
5528,-20,-20,-20,-20,-20,-17,-20,-14,-20,20,9
5529,-9,-20,-5,-19,-7,-20,-13,-13,13,-20,8
5530,-20,-20,1,-20,-20,-20,-14,-19,-20,-20,2
5531,-20,-20,2,-20,-1,-20,-16,-17,-20,-20,2
5532,14,-20,-19,-20,-20,-18,-12,-20,-20,-20,0
5533,-19,-20,-20,0,-20,-19,-20,-15,-13,-19,3
5534,-20,-20,-20,12,-20,-20,-20,-16,-20,-20,3
5535,-20,-20,18,-20,-20,-20,-10,-20,-20,-20,2
5536,-20,-19,13,-20,-20,-20,-17,-15,-20,-17,2
5537,-20,-20,-19,-16,-20,-20,-17,-18,20,-15,8
5538,-19,1,-20,5,-20,-20,-20,-17,-20,-20,3
5539,16,-6,-9,-9,-7,-8,2,-6,-11,-14,0
5540,-20,-19,-20,-12,-18,-20,-13,-17,20,-20,8
5541,-20,20,-20,-19,-20,-20,-20,-20,-20,-20,1
5542,-6,-19,-7,-2,-1,-15,2,-16,19,-11,8
5543,-13,0,-19,-2,-18,-20,-16,-19,-20,-18,1
5544,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
5545,-20,20,-19,-20,-20,-20,-20,-20,-20,-20,1
5546,-20,-13,-6,-20,-6,-20,-14,-16,-18,-20,2
5547,-20,-20,-20,-20,-20,-20,-19,20,-20,-20,7
5548,-19,-20,-18,18,-11,-20,-18,-20,-20,-20,3
5549,-20,-20,-20,-20,-20,-18,-20,20,-20,-20,7
5550,-20,-20,-20,-20,-20,-19,-20,20,-20,-20,7
5551,-20,-15,-20,15,-20,-20,-20,-18,-13,-20,3
5552,-20,-17,-7,10,-12,-14,-7,-18,-20,-20,3
5553,-20,-20,-20,-20,-20,-17,-20,-18,-20,20,9
5554,-20,-17,-20,-20,-20,-11,-20,-19,-20,20,9
5555,16,-20,-20,-10,-20,-20,-17,-17,-18,-20,0
5556,-14,-18,6,-17,-7,-17,-6,-12,-7,-17,2
5557,-20,-17,7,-20,-20,-20,-17,-17,-20,-20,2
5558,-17,-20,-20,-20,-20,20,-20,-15,-20,-17,5
5559,-20,-20,-20,-20,-20,-20,-20,-17,20,-20,8
5560,-20,-20,-20,-20,-20,-17,-20,-20,-20,20,9
5561,-10,-8,-13,-9,-14,-5,-4,-12,-18,-15,6
5562,-20,-20,-8,3,-10,-19,-9,-20,-20,-20,3
5563,-20,-20,-20,-20,-20,-14,-20,9,-20,-20,7
5564,-20,-20,-10,-18,0,-20,-20,-20,-20,-20,4
5565,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
5566,5,-6,-13,-4,-6,-7,7,-1,-3,-10,6
5567,-20,-20,-20,-20,-20,-8,-20,-20,-20,12,9
5568,-20,-20,-10,-20,-2,-20,-15,-20,-20,-20,4
5569,-20,-20,-17,3,-12,-20,-20,-16,-18,-20,3
5570,-20,-20,16,-20,-17,-20,-16,-20,-20,-20,2
5571,-9,-20,-20,-11,-20,-20,3,-20,-20,-20,6
5572,-19,20,-20,-13,-20,-20,-20,-20,-20,-20,1
5573,-20,-20,-20,-20,-20,-20,-20,-20,20,-20,8
5574,-20,20,-19,-18,-20,-20,-20,-20,-20,-18,1
5575,-17,-20,-16,-6,3,-17,-12,-20,-20,-20,4
5576,-20,-20,-8,-9,-1,-20,-19,-20,-20,-20,4
5577,7,-20,-19,-2,-20,-19,-10,-16,-20,-20,0
5578,-20,-20,-11,-20,-8,-20,-10,-20,-20,-20,4
5579,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5580,-20,-20,-20,-20,-20,-16,-20,4,-20,-17,7
5581,16,-20,-20,-20,-20,-20,-19,-20,-20,-20,0
5582,-14,-14,-20,-12,-17,18,-16,-17,-20,-20,5
5583,-20,-14,-13,-2,-3,-16,-11,-17,-20,-20,3
