sample_index,class0_sum,class1_sum,class2_sum,class3_sum,class4_sum,class5_sum,class6_sum,class7_sum,class8_sum,class9_sum,predicted_label
4985,-1,-13,-2,-3,3,-9,-3,-20,-19,-18,4
4986,-13,-20,-15,-19,-20,-14,-14,-20,8,-20,8
4987,-20,-13,-18,-20,-12,14,-19,-12,-12,-20,5
4988,-20,-20,-14,-18,-20,-5,-20,2,-20,-20,7
4989,-20,-20,-20,-19,-20,-16,-16,-20,13,-20,8
4990,18,-16,-16,-19,-17,-16,-3,-20,-18,-20,0
4991,-20,20,-20,-14,-20,-20,-20,-20,-20,-20,1
4992,-18,-15,-6,-13,-10,-20,-7,-20,-17,-20,2
4993,2,-20,-8,-20,-19,-20,-6,-20,-16,-20,0
4994,-18,-20,1,-4,-5,-20,-14,-20,-20,-20,2
4995,-18,-20,5,-19,1,-13,-9,-20,-19,-20,2
4996,-20,-20,-20,-20,-20,15,-20,-9,-20,-20,5
4997,-20,-20,-20,-19,-15,-20,-20,-20,-20,20,9
4998,-20,-20,-11,-10,-5,-20,-20,-20,-20,-20,4
4999,-20,-20,-19,-20,-20,-12,-20,20,-19,-20,7
5000,-20,-20,3,-20,-7,-20,-20,-20,-20,-20,2
5001,-7,-13,-20,11,-18,-20,-12,-15,-15,-20,3
5002,-11,-18,3,-12,-9,-20,-6,-16,-7,-19,2
5003,-20,-20,-1,-20,-4,-20,-5,-19,-20,-20,2
5004,-20,-20,-8,-20,-1,-20,-12,-18,-20,-20,4
5005,-11,-1,-16,6,-12,-19,-15,-16,-20,-20,3
5006,-19,1,-17,-4,-20,-20,-20,-20,-20,-20,1
5007,-20,-20,-12,-15,-20,-20,-20,-20,-20,20,9
5008,-20,-20,-20,-11,12,-20,-15,-20,-19,-20,4
5009,-20,-20,-11,-18,-16,-19,-15,-19,-14,7,9
5010,19,-20,-19,-20,-20,-20,-20,-20,-20,-20,0
5011,-18,-17,-20,-20,-20,-20,-20,-18,20,-20,8
5012,-15,-15,-6,-9,-2,-19,3,-20,-12,-20,6
5013,-20,-20,-20,-20,-19,20,-20,-20,-20,-14,5
5014,-5,-20,-8,-18,-15,-20,-14,-20,-20,-20,0
5015,-8,-20,-9,-11,-17,-17,-7,-20,-19,-20,6
5016,14,-17,-6,-12,-15,-20,-7,-19,-6,-20,0
5017,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
5018,-18,-15,-3,12,-3,-7,-5,-15,-4,-20,3
5019,-20,-18,-20,-20,-20,-20,-20,-20,-20,20,9
5020,-20,-20,-12,-20,-6,-20,-2,-20,-20,-20,6
5021,-11,-14,13,-13,-4,-20,-1,-18,-17,-20,2
5022,-20,-20,-18,-20,-20,-5,-20,-5,-20,-7,5
5023,-10,-13,2,-6,-7,-10,-3,-13,-9,-19,2
5024,-20,-20,-20,-20,-20,12,-20,-14,-17,-9,5
5025,-20,10,-20,-5,-20,-20,-20,-20,-20,-20,1
5026,-20,-17,-8,-17,8,-20,-7,-13,-18,-20,4
5027,-20,-20,-20,-20,-20,20,-17,-14,-20,-20,5
5028,-8,-20,-7,-20,-20,-20,-4,-20,-20,-20,6
5029,17,-18,-12,-17,-13,-20,-11,-20,-16,-20,0
5030,-10,-20,-8,-19,-20,-17,-6,-20,-16,-20,6
5031,9,-15,-5,-20,-12,-13,-9,-15,-12,-20,0
5032,-2,-20,6,-19,-20,-16,-7,-20,-19,-20,2
5033,-20,-20,-19,-20,-20,-17,-20,-20,-20,20,9
5034,-14,8,-20,-15,-13,-14,-20,-20,-20,-20,1
5035,-13,-17,-20,20,-20,-17,-20,-16,-20,-20,3
5036,-20,-20,-16,8,-3,-11,-12,-20,-17,-20,3
5037,-11,-16,-5,-16,-2,-8,0,-20,-11,-20,6
5038,-10,-16,-18,-17,-14,20,-13,-18,-11,-19,5
5039,-20,-20,-20,-20,-20,-6,-19,-16,-6,-20,5
5040,-20,-20,-17,-9,-4,-16,-7,-20,-20,-20,4
5041,-13,-17,-6,-11,0,-19,-2,-20,-20,-20,4
5042,-20,20,-20,-19,-20,-20,-20,-20,-20,-20,1
5043,-20,-18,-6,-19,13,-20,0,-20,-20,-20,4
5044,-20,-18,-20,-20,-20,-20,-20,-16,-20,20,9
5045,-20,-19,-20,-20,-19,-13,-20,9,-20,-7,7
5046,-20,-20,-17,-20,-4,-20,-5,-20,-20,-20,4
5047,-20,-20,-10,-20,14,-20,-5,-20,-20,-20,4
5048,-20,-20,-14,-20,-20,-4,-18,3,-20,-14,7
5049,-20,-20,-20,-20,-20,-3,-20,-13,-17,-18,5
5050,-20,-16,-20,-20,-20,-15,-20,1,-20,-7,7
5051,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
5052,-20,-20,-17,-17,-10,-20,1,-20,-9,-20,6
5053,-17,-20,-20,-20,-20,-20,-16,-9,20,-20,8
5054,-20,-20,-20,-13,-20,0,-20,11,-20,-20,7
5055,-20,-20,-20,-20,-20,-20,-20,-9,-20,13,9
5056,-20,-15,-20,-20,-16,9,-13,3,-19,-16,5
5057,-20,-20,-20,-20,-20,-12,-20,15,-20,-20,7
5058,20,-20,-20,-14,-20,-15,-9,-20,-20,-20,0
5059,-19,-20,5,-20,-13,-18,0,-20,-20,-20,2
5060,-20,-12,-12,-16,-19,-20,-19,-17,-20,20,9
5061,-15,-14,5,-14,-2,-20,-8,-20,-20,-20,2
5062,-20,-15,-20,-11,-20,16,-19,-19,-20,-20,5
5063,12,-19,-13,-18,-12,-18,-4,-13,-20,-20,0
5064,-20,-20,-20,-20,-20,-20,-19,20,-18,-20,7
5065,-16,-20,-17,-20,-19,-20,-8,-20,-8,-20,6
5066,-20,-19,4,-17,2,-20,-11,-20,-20,-20,2
5067,-18,-20,-20,-20,-19,20,-14,-20,-20,-12,5
5068,-6,-16,-6,-14,-17,-15,-8,-20,-18,-20,0
5069,-20,-20,-10,-20,-19,-19,-13,1,-20,2,9
5070,-11,-11,-7,0,-10,-16,-4,-11,-7,-16,3
5071,-20,-2,-19,0,-17,-20,-18,-20,-16,-18,3
5072,-16,-20,3,-20,-11,-20,-15,-20,-20,-20,2
5073,-20,-19,-13,-12,-16,20,-17,-19,-20,-20,5
5074,-20,-19,-16,-19,-20,-20,-19,-20,-19,20,9
5075,-12,-20,-3,-20,-20,-20,-20,-20,-20,-20,2
5076,-14,-10,-11,-17,-12,13,-20,-11,-16,-18,5
5077,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
5078,-20,-20,-18,-20,-20,-20,-15,20,-17,-19,7
5079,-18,-16,-20,13,-20,-18,-16,-20,-19,-20,3
5080,-10,-17,-13,-16,-14,-16,-9,-20,20,-20,8
5081,-9,-8,-15,-1,-19,-14,-4,-20,-8,-20,3
5082,-17,-20,-12,-20,-11,-13,-19,-18,-20,4,9
5083,-14,-20,-5,-15,-3,-16,2,-16,-19,-20,6
5084,-20,-20,-15,-20,-20,11,-20,-18,-20,-16,5
5085,-20,-20,-20,19,-20,-20,-19,-20,-20,-20,3
5086,-1,-17,-13,-19,-19,-17,-11,-20,-1,-20,0
5087,-20,-20,-20,-20,-20,-2,-20,6,-20,-20,7
5088,-4,-20,-9,-4,-20,-13,-2,-17,-16,-20,6
5089,-20,-20,-15,-15,-19,-20,-17,-15,-20,20,9
5090,-15,-13,-20,-16,-13,19,-9,-20,-17,-17,5
5091,-20,2,-19,-3,-20,-20,-19,-20,-17,-20,1
5092,-20,-20,-20,12,-20,-20,-20,-20,-20,-20,3
5093,-20,-20,-20,-20,-17,-20,-6,-20,-20,-20,6
5094,-17,-14,-16,-10,-11,-2,-15,-19,-17,-1,9
5095,-18,-7,-20,7,-18,-20,-14,-17,-19,-19,3
5096,-20,-20,-12,-20,-2,-19,-7,-20,-20,-20,4
5097,-18,-20,-12,-20,-3,-17,3,-20,-18,-20,6
5098,-20,-20,-20,-18,-20,15,-18,-19,-20,-20,5
5099,-18,-20,-11,4,-10,-15,-11,-19,-16,-17,3
5100,-15,-19,-9,-14,-2,-20,-6,-19,-20,-20,4
5101,-16,-14,-11,-20,-17,-11,-15,-9,-14,8,9
5102,-20,-20,-13,-20,-17,-20,-18,-14,-20,20,9
5103,-10,-10,-20,7,-4,-20,-10,-15,-20,-20,3
5104,-20,-20,4,-12,-20,-19,-10,-20,-20,-20,2
5105,-14,-17,-8,-20,-6,-20,-6,-20,-12,-20,4
5106,-7,-17,6,-6,-7,-10,-2,-16,-12,-20,2
5107,-20,-20,-17,-20,2,-20,-4,-20,-20,-20,4
5108,-12,-20,-13,-10,-6,-20,-5,-20,-20,-20,6
5109,-8,-5,-4,-10,-12,-8,-5,-15,5,-20,8
5110,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
5111,-18,-19,-10,-17,-19,-18,-16,-10,-18,19,9
5112,-15,-17,-13,-8,-12,-17,-8,-15,-20,20,9
5113,-20,-15,-9,-2,-3,-19,-19,-19,-12,-20,3
5114,-14,-14,-15,-16,-16,-20,-11,-20,15,-20,8
5115,-20,-20,-20,-18,-16,-19,-14,-20,20,-20,8
5116,-20,-15,-20,-8,-20,-20,-20,-20,-20,17,9
5117,15,-18,-13,-17,-15,-14,-10,-20,-19,-20,0
5118,-20,-20,-18,-20,-20,-11,-20,20,-20,-20,7
5119,11,-13,-9,-4,-11,-12,-6,-19,-14,-17,0
5120,-20,-20,-20,-6,-2,-19,-13,-20,-20,-20,4
5121,-10,-20,-9,-14,0,-20,1,-20,-18,-20,6
5122,-9,-17,-17,-15,-20,-16,-17,-20,20,-20,8
5123,-9,-12,-11,-14,-10,-16,-6,-15,2,-20,8
5124,-20,-20,-12,-16,-1,-16,-11,-20,-20,-20,4
5125,-19,-20,-6,-20,-20,-20,0,-20,-20,-20,6
5126,6,-9,-13,-3,-7,-10,-5,-20,-11,-20,0
5127,-20,20,-20,-17,-20,-20,-20,-20,-20,-20,1
5128,-20,-20,-15,-20,5,-20,-9,-20,-20,-20,4
5129,-8,-20,-15,-20,-20,-18,-17,-20,-20,-20,0
5130,-11,-19,7,-20,-16,-15,-2,-19,-13,-20,2
5131,-7,20,-20,-18,-20,-18,-19,-20,-17,-20,1
5132,-20,-15,-20,-20,-20,10,-20,-10,-20,-16,5
5133,-20,-20,-16,-20,8,-20,-20,-18,-20,-20,4
5134,-20,-20,-11,-20,-10,-17,3,-20,-20,-20,6
5135,-16,-20,-15,-20,-18,-20,-9,-20,-20,-20,6
5136,-17,-20,-19,-12,-20,-20,-18,-20,-20,-20,3
5137,-19,-16,-20,6,-20,-20,-15,-20,-8,-20,3
5138,-20,-20,-12,-20,-7,-20,-17,-20,-20,-20,4
5139,-14,-10,-12,-13,-17,20,-3,-6,-18,-9,5
5140,-20,-20,-7,-18,-8,-20,0,-20,-20,-20,6
5141,-7,-3,-5,0,-13,-12,-10,-4,6,-19,8
5142,-20,-16,-20,-18,-12,-7,-16,0,-18,-10,7
5143,-20,-20,-2,-9,-14,-20,-13,-20,-20,-20,2
5144,-7,-20,-19,-14,-20,-16,-9,-20,-20,-20,0
5145,-7,-9,-11,17,-11,-10,-8,-18,-10,-20,3
5146,-20,20,-20,-15,-20,-20,-20,-20,-20,-20,1
5147,-15,-20,-16,-11,-20,-14,-20,-20,20,-20,8
5148,-15,-20,-6,-20,2,-20,-12,-17,-16,-20,4
5149,-20,-20,-16,-16,-15,-20,-12,-18,20,-20,8
5150,-14,-18,-20,-7,-14,-20,-15,-19,-20,20,9
5151,-20,-20,-16,-20,-20,-20,-20,-11,-20,20,9
5152,-12,-15,-17,-20,-16,13,-15,-20,-20,-13,5
5153,-17,-18,-19,-20,-20,20,-19,-20,-19,-20,5
5154,-6,-7,-5,-3,-2,-5,-6,-13,16,-20,8
5155,-5,-17,0,-13,-13,-15,-8,-15,-10,-20,2
5156,-20,-20,-20,-20,-20,20,-16,-20,-20,-20,5
5157,-20,-17,-16,-17,2,-20,-8,-20,-20,-20,4
5158,-20,-20,-16,-20,7,-20,-8,-14,-19,-20,4
5159,-19,-20,-10,-18,-5,-20,-14,-20,-20,-20,4
5160,-16,-20,-14,-17,-17,20,-13,-20,-20,-19,5
5161,-20,-20,-4,-15,-4,-18,-7,-20,-20,-20,2
5162,-20,-12,-13,-12,-14,-16,-15,-20,-20,20,9
5163,-20,-20,-1,-20,2,-16,-7,-19,-20,-20,4
5164,-20,-20,-19,-20,-20,-20,-20,18,-20,-12,7
5165,-20,12,-13,4,-19,-20,-20,-20,-16,-20,1
5166,11,-20,-18,-20,-20,-19,-8,-20,-20,-20,0
5167,-17,-20,-1,-6,-4,-16,-9,-20,-20,-20,2
5168,-20,-20,-9,-9,16,-15,-10,-11,-20,-20,4
5169,1,-17,-11,1,-17,-16,0,-20,-10,-20,0
5170,-19,-20,-16,-20,-17,-20,-20,-20,-20,20,9
5171,-11,-15,-6,-17,-17,-17,-5,-12,17,-20,8
5172,-12,-15,-18,-10,-13,-20,-15,-20,-20,-20,3
5173,-20,-20,-12,-20,-6,-20,-3,-20,-20,-20,6
5174,-18,-19,-17,-16,-20,-8,-19,-19,-18,10,9
5175,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
5176,-20,-20,-20,-20,-17,-20,-20,-20,-14,20,9
5177,-20,-20,-9,-19,2,-15,-11,-19,-20,-20,4
5178,-20,-20,-20,-20,-20,0,-16,-10,-18,-20,5
5179,-19,-20,-13,8,-13,-20,-9,-20,-19,-20,3
5180,-20,-19,-20,-20,-20,20,-20,-19,-20,-20,5
5181,-19,-20,-5,-20,-11,-20,-5,-20,-20,-20,2
5182,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
5183,-20,-20,-18,-20,18,-20,-20,-20,-20,-20,4
5184,-20,-20,-14,-20,-17,-20,-6,-20,-20,-20,6
5185,-20,20,-20,-19,-20,-20,-20,-20,-20,-20,1
5186,1,-20,-9,-20,-19,-20,-11,-20,-20,-20,0
5187,-18,-18,1,-15,-5,-20,-6,-20,-20,-20,2
5188,-20,-19,9,-20,0,-20,-18,-20,-17,-20,2
5189,-2,-7,-3,7,0,-10,3,-11,-9,-18,3
5190,-19,-20,-19,-20,-20,-17,-20,20,-17,-20,7
5191,-18,-18,-12,-15,-17,-12,-11,-12,20,-20,8
5192,-13,-13,-7,-5,7,-9,-4,-13,-17,-20,4
5193,-20,-19,-20,-20,-17,20,-20,-16,-20,-19,5
5194,-20,-20,-20,-20,-20,20,-15,-17,-20,-18,5
5195,-20,-20,-20,-18,-20,-20,-20,-20,-20,20,9
5196,16,-20,-20,-20,-20,-20,-8,-20,-20,-20,0
5197,-20,-20,-9,-20,0,-17,-4,-20,-19,-20,4
5198,-20,-12,-20,19,-20,-20,-20,-20,-20,-20,3
5199,-20,-19,-3,-20,-1,-19,-7,-13,-17,-20,4
5200,-20,-17,-17,-20,-18,18,-13,-13,-20,-20,5
5201,-20,-20,-20,-20,-20,8,-20,-11,-20,-15,5
5202,-12,-13,-15,-13,-13,4,-12,-20,-20,-3,5
5203,-20,-19,-19,-20,-20,-19,-20,20,-20,-20,7
5204,-20,-19,-14,-20,-8,-20,0,-20,-12,-18,6
5205,-20,20,-20,-10,-20,-20,-20,-20,-20,-20,1
5206,-20,-14,-19,10,-19,-20,-18,-20,-20,-20,3
5207,-20,-7,-20,-4,-19,-20,-20,-18,-20,-18,3
5208,-20,-20,-20,-19,-20,-9,-20,18,-18,-20,7
5209,6,-20,-14,-20,-20,-20,-5,-20,-20,-20,0
5210,-20,-18,-14,-15,-20,-8,-16,-12,-17,-20,5
5211,-19,-20,-17,-18,-19,-6,-19,15,-18,-20,7
5212,15,-15,-20,-20,-15,-16,-10,-20,-20,-20,0
5213,-6,-18,-13,-16,-18,-17,-14,-16,20,-18,8
5214,-15,-19,-19,18,-15,-11,-16,-16,-20,-20,3
5215,-17,-20,-20,-20,-18,20,-15,-20,-20,-11,5
5216,-15,-19,-20,-18,-13,20,-8,-17,-16,-16,5
5217,-13,-16,-18,-20,-18,-20,-18,-15,20,-20,8
5218,-20,20,-15,-20,-20,-20,-20,-18,-20,-20,1
5219,-20,-20,-16,-20,-13,-20,-15,-20,-18,20,9
5220,-20,-19,-5,-20,12,-19,-8,-19,-20,-20,4
5221,-7,-14,-7,-11,-12,-20,0,-20,-19,-20,6
5222,-19,-20,-12,-20,2,-17,-3,-17,-20,-20,4
5223,-11,-20,-3,-20,0,-20,-5,-17,-20,-20,4
5224,-16,20,-19,-17,-20,-20,-20,-20,-20,-20,1
5225,-18,-20,-11,-20,-3,-18,0,-20,-20,-20,6
5226,-4,-20,-9,-20,-12,-20,-9,-18,-14,-20,0
5227,-17,20,-20,-17,-20,-20,-20,-20,-19,-20,1
5228,-20,-20,-2,-12,-5,-20,-4,-20,-20,-20,2
5229,-20,-13,-11,-20,-15,20,-16,-14,-20,-6,5
5230,8,-20,-20,-19,-19,-20,-18,-20,-20,-20,0
5231,-15,-20,-19,-20,-15,-20,-9,-20,4,-20,8
5232,-15,20,-20,-20,-20,-18,-15,-20,-20,-20,1
5233,-20,20,-20,-15,-20,-20,-20,-19,-20,-20,1
5234,-20,-20,-20,-20,-20,-15,-20,20,-20,-20,7
5235,-13,-20,-16,-20,-17,-2,-16,-12,9,-19,8
5236,-16,-12,0,-19,1,-16,-3,-20,-20,-20,4
5237,-16,-20,-18,-20,-17,9,-20,-20,-15,-19,5
5238,-19,-17,-12,-20,-14,-20,-16,-20,-20,20,9
5239,14,-20,-20,-20,-20,-19,-6,-20,-20,-20,0
5240,-18,-17,-13,-14,-17,-19,-14,-20,20,-20,8
5241,-16,-20,-20,12,-20,-20,-20,-20,-20,-20,3
5242,-20,-20,-1,-20,3,-20,-8,-20,-16,-20,4
5243,-20,-20,-1,-20,3,-20,-10,-17,-13,-20,4
5244,-20,-20,-14,-15,1,-20,-10,-19,-20,-20,4
5245,-20,-20,-17,-17,-19,-12,-18,13,-20,-20,7
5246,12,-20,-17,-20,-20,-20,-15,-20,-20,-20,0
5247,-20,-20,-20,-20,-20,-20,-20,2,-20,-12,7
5248,-20,-14,-20,2,-20,-20,-18,-20,-16,-20,3
5249,-20,-20,-20,8,-12,-20,-18,-20,-2,-20,3
5250,-19,-20,15,-10,-13,-20,-13,-20,-20,-20,2
5251,-17,-12,-16,-1,-8,-20,-9,-18,-11,-20,3
5252,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
5253,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5254,-20,-20,-3,-20,-13,-19,-2,-20,-20,-20,6
5255,-16,-20,2,-20,-20,-20,-10,-20,-20,-20,2
5256,-20,-20,-20,20,-20,-20,-19,-19,-20,-20,3
5257,-19,-14,-20,7,-10,-20,-19,-20,-20,-20,3
5258,1,-19,-14,-18,-5,-20,-4,-16,-8,-20,0
5259,3,-20,-18,-12,-19,-20,-7,-20,-20,-20,0
5260,-12,-20,2,-20,-17,-20,-6,-17,-20,-20,2
5261,-15,-20,-8,-16,8,-20,-8,-16,-18,-20,4
5262,-19,-17,-20,-15,-17,-16,-8,-19,20,-20,8
5263,-20,-20,-20,-20,-20,-16,-20,20,-20,-20,7
5264,9,-20,-20,-20,-17,-20,-11,-20,-20,-20,0
5265,-10,-16,-10,6,-3,-19,-7,-20,-18,-20,3
5266,-7,-17,-3,-19,-10,-12,-9,-20,-19,-20,2
5267,-20,-20,-20,-11,-7,-20,-17,-20,-20,-20,4
5268,-20,-20,-19,-20,-20,-18,-20,16,-20,-20,7
5269,-19,-16,-20,14,-20,-20,-20,-20,-20,-20,3
5270,-13,-15,-11,-6,-11,-17,-17,-20,-16,-20,3
5271,-20,-20,-20,-20,-17,-20,2,-20,-20,-20,6
5272,-6,-20,-11,-20,-15,-20,-3,-20,-19,-20,6
5273,-20,-20,1,-20,-20,-20,-17,-20,-20,-20,2
5274,-20,-20,-4,-18,-5,-11,-7,-20,-18,-20,2
5275,-20,-20,-18,-20,-10,-20,-4,-20,-20,-20,6
5276,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5277,-20,-20,-15,-20,-18,-17,-20,-13,8,-20,8
5278,-20,-20,-20,-18,-17,-20,-19,-20,-20,-20,4
5279,-12,-15,-16,-7,-18,-20,-9,-17,-13,20,9
5280,-18,19,-12,-12,-18,-19,-16,-16,-20,-20,1
5281,-3,-13,2,-8,-3,-17,-7,-20,-3,-20,2
5282,-10,-18,2,-11,3,-17,-3,-17,-15,-20,4
5283,-15,-20,-8,-17,1,-20,-9,-20,-14,-20,4
5284,-7,-16,-3,-9,-9,-14,-7,-19,-14,-20,2
5285,-12,-10,-10,3,-1,-7,-3,-16,-14,-11,3
5286,-20,-14,-14,8,-16,-11,-16,-15,-17,-20,3
5287,-20,-13,-20,13,-20,-20,-20,-20,-20,-20,3
5288,-20,-20,-19,-16,-20,20,-16,-15,-19,-20,5
5289,-5,-20,-12,1,-5,-20,-1,-20,-15,-20,3
5290,-20,-20,-20,-20,-20,20,-20,-16,-17,-13,5
5291,-13,-13,-9,-20,-12,-15,-13,-20,19,-20,8
5292,-20,-20,-20,11,-20,-20,-20,-20,-20,-20,3
5293,-20,-20,-16,-20,-16,-20,-17,-20,-20,20,9
5294,-20,-20,-20,-20,-20,-7,-20,8,-20,-20,7
5295,-18,-20,-20,9,-7,-20,-14,-20,-20,-20,3
5296,19,-18,-13,-14,-15,-13,-4,-16,-16,-20,0
5297,1,-5,-5,-3,3,-5,10,-13,1,-18,6
5298,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5299,17,-20,-14,-13,-19,-15,-13,-12,-20,-20,0
5300,-19,16,-20,-10,-20,-20,-20,-20,-20,-20,1
5301,-9,-20,-9,-20,-18,-20,-7,-20,-16,-20,6
5302,-20,-20,-20,-20,-20,-20,-20,3,-20,-16,7
5303,-20,-20,-20,-20,-20,-4,-20,17,-20,-20,7
5304,-14,-14,-15,-10,-11,-14,5,-17,-6,-20,6
5305,-19,-17,-15,-16,-20,-20,-14,-5,20,-20,8
5306,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
5307,1,-13,3,-10,-7,-20,-5,-20,-19,-20,2
5308,-16,20,-17,-20,-20,-20,-19,-20,-20,-20,1
5309,-19,-17,-20,-18,-20,19,-18,-11,-20,-18,5
5310,-16,-19,-13,-16,7,-20,-12,-18,-15,-20,4
5311,-20,-20,-18,-20,-15,-20,-17,-12,-20,20,9
5312,-8,-10,-7,-11,4,-20,-10,-19,-11,-20,4
5313,-20,-18,-17,-20,-20,7,-20,-3,-20,-20,5
5314,-20,-20,-15,-20,-15,-20,-20,-20,-20,18,9
5315,-19,-20,-19,-20,-20,-20,-20,-11,-20,9,9
5316,-20,-20,-16,-20,-20,2,-20,-18,-20,-2,5
5317,-18,-13,-20,-17,-19,-20,-14,-20,-20,-20,1
5318,-20,20,-17,-15,-19,-20,-19,-20,-20,-20,1
5319,10,-20,-20,-20,-20,-13,-15,-20,-20,-20,0
5320,-20,-17,-11,-9,-17,-20,-16,-19,-20,20,9
5321,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
5322,-20,-20,-20,-20,-14,17,-20,-19,-16,-20,5
5323,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5324,-20,-20,-19,-19,-20,-17,-20,20,-16,-20,7
5325,-20,-20,-1,-20,-12,-20,-12,-20,-20,-20,2
5326,-15,-18,-20,-10,-10,-12,-12,-19,-15,19,9
5327,-16,-14,-20,11,-20,-20,-20,-17,-20,-20,3
5328,-10,-11,-19,-4,-12,20,-11,-17,-15,-19,5
5329,-16,-20,-7,-14,0,-13,-2,-15,-18,-20,4
5330,-16,-20,-19,-18,-20,-19,-15,-20,20,-20,8
5331,-20,20,-18,-19,-20,-20,-17,-20,-20,-20,1
5332,-20,-20,-20,-20,-19,-3,-20,12,-20,-20,7
5333,-20,-20,-20,-15,-9,-20,0,-20,-20,-20,6
5334,-4,-9,-10,6,-8,-15,-5,-16,-8,-20,3
5335,-20,-20,-12,-20,-20,-20,-18,-18,20,-20,8
5336,-11,-20,-1,-13,4,-20,-3,-20,-20,-18,4
5337,-20,-20,-19,-20,-20,-15,-16,20,-20,-20,7
5338,-2,-11,-9,-14,-9,0,-16,-20,-1,-19,5
5339,-14,-20,-18,-20,-20,-20,-19,-20,20,-20,8
5340,-16,-18,-20,-14,-20,-18,-16,-20,-20,20,9
5341,-11,-15,1,-15,-7,-18,0,-20,0,-8,2
5342,-20,-15,-14,-20,-11,-16,-11,-20,20,-20,8
5343,-20,-20,-15,-20,-1,-20,-20,-20,-20,-20,4
5344,-13,-20,-18,-15,-19,5,-12,-20,-18,-7,5
5345,-15,-20,-14,-19,-14,-20,-6,-20,8,-20,8
5346,-20,-20,-16,-20,15,-20,-12,-20,-20,-20,4
5347,-16,-16,-17,-20,-18,20,-15,-20,-20,-10,5
5348,-20,-20,-19,-20,-20,-20,-20,-15,-20,20,9
5349,-1,-18,-16,-10,-10,-13,-9,-20,-13,-20,0
5350,13,-18,-20,-20,-20,-20,-12,-20,-20,-20,0
5351,-20,-20,-20,-20,-20,18,-19,-19,-20,-20,5
5352,-16,-20,-9,-11,-8,-20,-5,-20,-20,-20,6
5353,-20,-20,-20,-20,-20,-11,-20,-8,-20,-3,9
5354,-20,-20,-14,-20,-20,-20,-20,20,-20,-20,7
5355,-19,-19,-13,-20,5,-11,-4,-20,-20,-20,4
5356,-20,-20,-9,-17,5,-16,-6,-20,-20,-20,4
5357,-20,-20,-20,-20,-20,-20,-20,5,-20,-4,7
5358,-15,-20,-9,-20,5,-20,-14,-20,-20,-20,4
5359,-15,-20,-16,-17,-19,10,-14,-19,-14,-20,5
5360,-20,-20,-20,-16,-20,-20,-20,-17,20,-20,8
5361,-16,-20,-15,8,-11,-19,-10,-20,-20,-20,3
5362,-20,-15,-14,-20,-20,-14,-20,10,-20,-16,7
5363,-17,-20,3,-20,-10,-20,-9,-20,-20,-20,2
5364,-20,-20,-16,-20,-20,-14,-20,17,-20,-20,7
5365,-13,-16,-20,7,-13,-12,-14,-20,-17,-19,3
5366,-20,-20,-20,-18,-19,-19,-20,-20,20,-20,8
5367,-14,-20,-11,-12,-16,-19,-8,-17,3,-12,8
5368,-5,-10,-10,-1,-14,-14,-13,-9,19,-20,8
5369,-20,-20,-18,-20,-20,-20,-20,20,-18,-20,7
5370,-14,-17,-19,-20,-20,-19,-20,-20,20,-20,8
5371,-14,-20,0,-8,-8,-15,-1,-20,-15,-20,2
5372,7,-19,-7,-20,-17,-20,-13,-17,-20,-20,0
5373,-20,-20,-20,-20,-20,14,-16,-14,-20,-20,5
5374,-20,-20,-20,-20,-20,-20,-20,16,-20,-20,7
5375,-20,-14,-13,-20,-17,-20,-12,-20,-20,20,9
5376,-20,-19,-3,-16,-17,-20,-9,-20,10,-19,8
5377,-20,-20,-20,-20,-20,5,-20,-9,-20,-20,5
5378,-20,-20,-16,-20,-15,-20,-5,-20,-20,-20,6
5379,16,-20,-17,-20,-20,-20,-20,-20,-20,-20,0
5380,-20,-20,-8,-20,-3,-20,-5,-20,-20,-20,4
5381,-7,-18,8,-17,-10,-16,-13,-17,-11,-20,2
5382,-20,-20,-10,-7,-7,-14,-14,-20,-15,-20,3
5383,-3,-20,-4,-13,-14,-15,-14,-20,-15,-20,0
5384,-14,-20,-10,-2,-9,-20,-15,-19,-4,-14,3
5385,-20,-20,-13,-20,-19,-20,-9,-13,-20,15,9
5386,-20,-20,-15,-20,-20,-20,-20,-20,-20,20,9
5387,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
5388,-20,-20,-8,-16,-18,-20,-11,-18,-20,20,9
5389,-20,-20,-20,-19,-20,15,-20,-9,-20,-20,5
5390,-20,-20,-20,-20,-20,-17,-20,-20,20,-20,8
5391,-20,-20,-3,-18,6,-15,-8,-20,-20,-20,4
5392,-20,-15,-15,-20,-3,-20,-1,-20,-20,-20,6
