Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
-20,-20,-20,-20,-20,4,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-17,-20,-20,-1,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,5
-11,-19,-20,-20,-20,-14,-20,-20,-20,-20
-20,14,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,6,-13,-20,-20,-20,-20,-20,-20
-20,-20,-20,3,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,12,-20,-20,-20,-20,-18
-20,-20,-20,-20,-20,-2,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,19,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-9,-20,-2,-20
-20,-20,-20,-20,-20,-6,-20,-20,-20,-20
-20,-20,-20,-20,4,-20,-20,-20,-20,-14
-20,-20,-20,-20,-8,-8,-20,-20,-11,-20
-20,-20,-20,-20,-20,-20,-20,2,-20,-9
-20,-20,-20,-20,15,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,6,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,8
-20,-20,-20,-20,-12,-20,-20,-20,-8,-20
-20,-20,-20,-20,-20,-20,-20,-20,-3,-20
-20,-20,-20,8,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,2,-20,-20,-20,-20
-20,-20,-20,-20,-18,-15,-20,-20,1,-20
-20,-20,11,-18,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,3,-20,-20,-20,-20,-20
-20,-20,11,-20,-20,-20,-20,-20,-20,-20
-20,16,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-12,-18,-20,-20,-20
-19,-20,-20,-20,-4,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,5,-20,-20,-16,-20
-20,-20,-20,-20,-20,4,-20,-20,-20,-20
-20,-20,-20,-20,-20,-15,-20,-20,4,-20
-20,-20,-20,-20,-20,-20,10,-20,-20,-20
-20,-20,-20,-20,10,-20,-20,-20,-20,-20
-18,-20,-20,-20,-3,-20,-20,-20,-20,-20
-20,-20,-20,-20,10,-20,-20,-20,-20,-20
-20,13,-20,-20,-20,-20,-20,-19,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-10,-20
-20,-20,-20,-20,-20,-20,-20,14,-20,-20
-20,-20,-20,-17,-20,-3,-15,-20,-20,-20
-20,-20,-20,-20,-20,-7,-19,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-18,-13,-15,-6,-4,-20,-4,-18
-20,-20,-20,-20,-20,-20,-20,-17,-20,-1
-20,18,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,8,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,11,-20,-20,-20,-20,-20,-20
-20,-20,-20,7,-20,-20,-20,-20,-20,-20
-20,-20,16,-20,-20,-20,-20,-20,-20,-20
-20,-20,-1,-20,-20,-20,-20,-20,-14,-20
-19,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,3
-20,-20,-20,-20,-20,-20,-20,-20,-20,4
-13,-20,-20,-20,-20,-20,14,-20,-20,-20
-20,-20,-20,-20,-20,7,-20,-20,-20,-20
-20,-20,-20,-20,-20,8,-20,-20,-20,-20
-20,-20,-20,2,-20,-20,-20,-20,-20,-20
-20,-20,-20,5,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-19,-20,2,-20
-20,15,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,12,-20,-20,-20
-20,-20,-20,-20,-20,4,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-13,-11,-20,-20,1,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,12
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-15,-20,-20,-20,-20,-20,17,-20,-20,-19
-20,-20,-20,-20,-20,-20,-20,-20,3,-20
-20,-20,-6,-3,-15,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,7,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
20,-20,-20,-20,-20,-16,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-2
15,-20,-20,-20,-20,-9,-20,-20,-20,-20
18,-20,-20,-20,-20,-19,-20,-20,-20,-20
-20,-20,-20,5,-20,-20,-20,-20,-20,-20
-20,-20,-16,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,2
-20,-20,-20,4,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-15,-20,-20,-20,-20
-20,-20,5,-20,-20,-20,-20,-20,-20,-20
15,-20,-20,-20,-20,-15,-20,-20,-20,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
18,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
8,-20,-20,-20,-20,-20,-13,-20,-20,-20
-20,-20,-20,-20,10,-20,-20,-20,-20,-20
14,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-15,-20,-20,-20,-20
-20,-20,-20,-20,-7,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,13,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,5
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,0,-13,-20,-20,-20,-20,-15,-20
-20,-20,-20,-20,-19,-20,12,-20,-20,-20
-20,-20,12,-20,-20,-20,-20,-20,-20,-20
-20,-20,13,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-5
-20,-20,-20,-20,-20,-20,-20,-20,-20,-3
14,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,16,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,0,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,4,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,5,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-17,-7
-20,-20,-20,-20,-20,-20,-20,-20,-20,1
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,18,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-10,-20,-20,-20,-20,-13,-20
-20,-20,-20,-20,11,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,0,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-15,-20,-20,-20,17,-20,-18
-19,-20,-20,-20,-20,-20,-20,-20,-20,-11
-20,-20,-20,-20,-20,-20,-20,-20,-20,3
20,-20,-20,-20,-20,-18,-20,-20,-20,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,9,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-3,-20,-13,-20,-20,-20,-20
-20,-20,-20,-20,12,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,7,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,18,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-12,-7
-20,-20,-20,-20,-20,-20,-20,-18,-20,3
-20,-20,-20,-20,-20,-20,-20,-20,4,-20
20,-20,-20,-20,-20,-20,-20,-20,-19,-20
-20,-20,-20,-20,-20,3,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,19,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,3,-20
20,-20,-20,-20,-20,-20,-20,-20,-18,-20
-20,-20,-1,-16,-20,-20,-20,-20,-20,-20
-20,-20,-20,1,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,15,-20,-20
-20,-20,-20,-20,-20,-20,-20,-15,-20,-1
-20,-20,-20,-20,15,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,18,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,6
-20,17,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,0,-20,-20,-20,-20,-20
16,-20,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,7,-20,-20,-20,-20,-20
-20,18,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,3,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,17,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,12,-20,-20,-20,-20,-20,-20
-20,-20,-20,-9,-20,-18,-20,-20,-20,-20
-20,-20,-20,-9,-20,-20,-20,-20,-20,-20
-20,-17,-20,-20,-20,-20,6,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,0
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-1,-20,-18,-20,-20,-20
-20,-20,-20,-1,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,14,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-18,-20,3,-20,-20,-20,-20
-20,-20,17,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,17,-20,-20,-20
20,-20,-20,-20,-20,-20,-19,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-1,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,3
-20,-20,-20,-20,11,-20,-20,-20,-20,-20
-20,-20,-20,2,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,5,-20,-20,-20,-20
-20,-20,-20,-20,2,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-8,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,9,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,2
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,9,-20,-20,-20,-20,-20
-20,-20,-20,6,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-10,-20,-20,-20,-20,-20,-20
-20,-20,-20,-3,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-9,-15
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,16,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,12,-20,-17
-20,-20,-20,-20,-20,3,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,20,-20,-20,-20,-20,-20,-20,-20
-20,-20,9,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,14,-20,-13
-20,-20,-20,-20,-20,-20,-20,20,-20,-19
-20,-20,-20,-20,-20,-20,-20,-20,-20,2
-20,-20,-20,-20,-20,9,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,11
-20,-20,-20,-20,-20,-20,-20,-20,2,-18
-20,-20,-20,-20,-20,-20,-20,-20,-20,-7
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-8,-14
-20,-20,-20,-20,-20,-20,-20,-20,-11,-12
-20,-20,8,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-5,-20,-9,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,17,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,14,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,4
-20,-20,-20,-20,-20,-20,-20,-20,8,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,8
-20,-20,-20,-20,-20,3,-20,-20,-20,-20
-20,-20,1,-20,-13,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,18,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,16,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-7,-18
-20,-20,-20,-20,11,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-19,-20,-4,-20,-20,-20,-20
18,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,12,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,3,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-4,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,10
3,-20,-20,-20,-19,-6,-20,-19,-10,-20
-20,17,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,14,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,0,-20,-20,-20,-20,-20,-20
-20,-20,-14,-20,-6,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,7,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,15,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,0,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,10
20,-20,-20,-20,-20,-15,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,7,-20,-20,-20,-20,-20,-20,-20
-15,-20,-6,6,-4,-13,-19,-11,-3,-6
-20,-20,-20,-20,8,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-1,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,10,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,15,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-2,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,5
-20,-20,-20,-20,-20,-20,-20,6,-20,-20
-20,-20,-20,-20,7,-20,-20,-20,-20,-20
-20,-20,12,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,5
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,7,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,6,-20
-20,-20,-20,-14,-20,-20,-20,-20,-1,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,6,-20
-20,-20,-20,-20,2,-20,-20,-20,-20,-20
-20,-20,-20,-20,4,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,17,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,0,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,3,-20,-20,-20,-20
-20,-20,-20,6,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,6
-20,-20,-20,-20,4,-20,-20,-20,-20,-15
-20,-20,0,-20,-20,-20,-20,-20,-20,-20
18,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,9,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,3,-20,-20,-20,-20,-20,-20
-20,-20,15,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,9
-20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,15,-20,-20,-20
17,-20,-20,-20,-20,-13,-20,-20,-20,-20
-20,18,-20,-20,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-2,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-15,-20,-5,-20,-20,-16,-15,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-3,-20,-18,-20,-20,-18,-20
-20,-20,-20,-20,-20,-20,12,-20,-18,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-15,4,-11,-17,-20,-15,-11,-20
-20,-20,-20,-20,-20,-2,-20,-20,-20,-20
-20,-20,-17,-20,-2,-20,-20,-20,-19,-20
-20,-20,17,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,11,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,3,-20
-20,-20,-20,3,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,2,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,18,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,18,-20,-20
19,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,17,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,3,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,9,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,2
-20,-20,-20,-5,-20,-20,-20,-20,-20,-20
-20,-20,-20,-15,-20,-20,-20,-18,-2,-20
-20,-20,10,-19,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-4,-17
-20,-20,-20,-20,-20,-20,-20,19,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,12,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-17,-20,-5,-18,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,3,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,0
-15,-20,-20,-1,-20,-20,-20,-20,-20,-20
18,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,2,-19,-20,-20,-20,-20,-20,-20
-20,-20,-20,15,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,1,-20,-20,-20,-20,-20
-20,-20,-20,-18,-20,-3,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,15,-20,-9
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,16,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,9,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,5,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-2,-20,-20,-20,-20,-19
-20,-20,-20,-15,-20,-3,-20,-20,-20,-20
10,-20,-20,-20,-20,-20,-15,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,11,-20,-20,-20,-20,-20,-20,-20
-13,-20,-20,-20,-20,-20,-20,-20,-10,-20
-20,-20,-20,-20,-20,-20,-20,-13,-20,-9
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-12,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-13,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,5
-20,-20,-20,-20,-20,3,-20,-20,-20,-20
19,-20,-20,-20,-20,-20,-20,-20,-18,-20
-18,-20,-20,-20,-20,-20,-20,-20,-7,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,4,-20,-8
-20,-20,-20,-20,-20,-20,-20,8,-20,-11
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,15,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-1,-20,-20,-20,-20,-20,-9,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,4
-20,-20,-20,1,-20,-20,-20,-20,-19,-20
-20,-20,-20,-20,-20,-20,8,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,13,-20,-20,-20,-20,-20,-18,-20
-20,-20,-20,6,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-6,-20
-20,16,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,8,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,1
-20,-20,-20,-20,-20,-20,-20,-20,-8,-20
-20,-20,-20,-20,-20,-20,-20,-20,-7,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-15
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,14,-20,-9
-20,11,-20,-20,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,12,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-5,-20,-20,-20,-20,-19
-20,-20,-1,-20,-20,-20,-20,-20,-17,-20
-20,-20,-20,-20,-20,-20,13,-20,-20,-20
-20,-20,-20,-20,-9,-20,-20,-20,-20,-15
-20,-20,-20,-20,-20,-20,-20,1,-20,-9
-20,-20,-20,-20,-8,-20,-20,-20,-20,-19
-20,-20,4,-20,-20,-20,-20,-20,-10,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,8
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-15,-20,-20,-20,-20,-20,-20,-20,-16,-20
-20,-20,-20,-20,-20,0,-20,-20,-20,-20
-20,-20,-20,-20,-20,-6,-20,-20,-20,-20
-20,-20,-20,-20,-20,-4,-20,-20,-20,-20
-20,-20,-20,4,-20,-10,-20,-20,-20,-20
-20,-20,-20,-20,-20,-2,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,7
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-15,-20,-20,-20,-20,-20
-19,-20,-20,-20,-20,-20,-20,-20,-4,-20
-20,-20,-20,-20,-20,-4,-20,-20,-18,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,9
-20,-20,-20,-20,-20,-20,18,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,5
-20,-20,-20,-1,-20,-16,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,13,-20,-20,-20,-20,-20,-20
-8,-20,-20,-20,-20,-20,-20,-20,-12,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,4
-20,11,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,3,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-4,-20,-20,-20,-20,-16,-20,-20,-16,-20
-20,5,-20,-20,-20,-20,-20,-20,-12,-20
-20,-20,-5,-20,-20,-20,-18,-20,-20,-20
-20,-20,-20,-2,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-10,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,7,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-2,-20,-5
-20,-20,-20,-20,-18,-20,-20,-20,-6,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,7
9,-20,-16,-20,-20,-20,-20,-20,-20,-20
-20,14,-20,-20,-20,-20,-20,-20,-20,-20
-17,-20,4,-6,-14,-10,-20,-20,-7,-20
-20,-20,-20,15,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-11,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,18,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,9,-20,-11
-20,-13,-20,-20,-20,-20,-16,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,8
6,-20,-20,-20,-20,-16,-17,-20,-20,-20
-20,11,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,2,-18,-20,-20,-20,-20,-20,-20
-17,-20,-20,-4,-20,-20,-20,-20,-20,-20
-20,-13,-20,-20,-15,-20,-20,-20,-20,-20
-20,-20,-20,-20,-17,8,-17,-20,-13,-20
-20,-20,-20,-20,-15,-20,13,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-2,-20,-4
-20,-20,-20,-20,-9,-20,-20,-20,-5,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,10
-9,-20,-20,-11,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,11,-20,-20,-17,-20
-20,-20,-20,15,-20,-20,-20,-20,-20,-20
-20,-20,-4,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,6
-19,-20,-20,-1,-20,-20,-20,-20,-20,-20
-20,-20,13,-20,-20,-20,-20,-20,-20,-20
-20,14,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-13,-20,-19,-20,-20,-20
-20,-20,-20,-20,-20,8,-20,-20,-20,-20
-20,-20,-20,-20,-20,0,-20,-20,-20,-20
-20,-20,-20,-18,-20,-20,-20,-20,-20,-20
-20,-20,-20,-4,-20,-17,-20,-20,-20,-20
-20,-20,-2,-20,-20,-20,-20,-20,-20,-20
